id,source,url,author,published_at,title,text,text_clean,lang_guess,tag_unpad,meta
f1179485-a88b-4b49-9421-1b6c59345d83,news,https://news.google.com/rss/articles/CBMirAFBVV95cUxQeF82RWQ1Ujd1SDV4S3Y0NV90N3BmSUZ0TTM1SWhHektKUW5sMVpnOEZIZ2Qzdi1lWjBVY1RPUm14WVlpZW9oRzFmbWFVdUF6U0lLcHVXSWpxZ2p2TWZDbzR3RXhNQzdSckowa2JOZ1NaYVpJR2ZWTjQyc1RRZGxVRkc1WHJsd0lZR1lDQ3dWV3NmRndza1NOUHFZajRtRi1wRE45TmYxcHlCLTE0?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 24 Apr 2024 07:00:00 GMT","Beberapa Kejadian yang Merugikan Peserta UTBK di Unpad, Bahkan Bikin Gagal - Tempo.co","Beberapa Kejadian yang Merugikan Peserta UTBK di Unpad, Bahkan Bikin Gagal - Tempo.co",beberapa jadi rugi serta utbk unpad bahkan bikin gagal tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMirAFBVV95cUxQeF82RWQ1Ujd1SDV4S3Y0NV90N3BmSUZ0TTM1SWhHektKUW5sMVpnOEZIZ2Qzdi1lWjBVY1RPUm14WVlpZW9oRzFmbWFVdUF6U0lLcHVXSWpxZ2p2TWZDbzR3RXhNQzdSckowa2JOZ1NaYVpJR2ZWTjQyc1RRZGxVRkc1WHJsd0lZR1lDQ3dWV3NmRndza1NOUHFZajRtRi1wRE45TmYxcHlCLTE0?oc=5'}"
89d75167-cbab-488a-8f04-f57c0428eb36,news,https://news.google.com/rss/articles/CBMilAFBVV95cUxPajdQeGpxNXVIS1dMU3QtV2ZFVUozYm5jYXNEUnQzYkw1RTdkZ1BUMUViM2QwbDNHdjQ5Y1hQVndRMzR0cWdWdzNxS3RJYjJiUVF1bUtLQXJqNXA1Z2dham9RN25YMEtDbHZseTdqdFVvR2N0aUxfVXpKYmdUazN0Rnk5Y1NuZENvellMOUJuazlvZmVp?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 13 Mar 2023 07:00:00 GMT","Unpad Luncurkan Teknologi yang Buat Padi Jadi ""Bahagia"" - Tempo.co","Unpad Luncurkan Teknologi yang Buat Padi Jadi ""Bahagia"" - Tempo.co",unpad luncur teknologi buat padi jadi bahagia tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMilAFBVV95cUxPajdQeGpxNXVIS1dMU3QtV2ZFVUozYm5jYXNEUnQzYkw1RTdkZ1BUMUViM2QwbDNHdjQ5Y1hQVndRMzR0cWdWdzNxS3RJYjJiUVF1bUtLQXJqNXA1Z2dham9RN25YMEtDbHZseTdqdFVvR2N0aUxfVXpKYmdUazN0Rnk5Y1NuZENvellMOUJuazlvZmVp?oc=5'}"
664a5ebd-39f3-4ee9-8057-a2c4e4b97292,news,https://news.google.com/rss/articles/CBMipAFBVV95cUxQRklEXzltYUVaT0ZjaTJscVNTeDAwUTNIR2ZqOTlFU05tcDVMWHY2NUliUTBtWElZU2JUQ0JNUWdXX1hqQU54aHRUZVFIT3g4aTBoblBRcTVxNTN6TUg5Y2pxMG5ZckJNaTd1cmpmeXpTSGNpaWUzcmd4RlpydGJta2NYTUZERFJOemVWN1p2ZjFEM1lLNzBROXJ1M1U1M1dPVjVNYw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 25 Sep 2023 07:00:00 GMT","Mahasiswa Unpad Bikin Cup dari Limbah Kulit Biji Kopi, Bisa Dimakan - Tempo.co","Mahasiswa Unpad Bikin Cup dari Limbah Kulit Biji Kopi, Bisa Dimakan - Tempo.co",mahasiswa unpad bikin cup limbah kulit biji kopi makan tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMipAFBVV95cUxQRklEXzltYUVaT0ZjaTJscVNTeDAwUTNIR2ZqOTlFU05tcDVMWHY2NUliUTBtWElZU2JUQ0JNUWdXX1hqQU54aHRUZVFIT3g4aTBoblBRcTVxNTN6TUg5Y2pxMG5ZckJNaTd1cmpmeXpTSGNpaWUzcmd4RlpydGJta2NYTUZERFJOemVWN1p2ZjFEM1lLNzBROXJ1M1U1M1dPVjVNYw?oc=5'}"
821f4f44-7586-4571-8bd3-bb6357f67051,news,https://news.google.com/rss/articles/CBMikAFBVV95cUxPZTJFbmNZMHdoaGhGSWdiZEhfekVCTkxnU1c3di0tTEFwcnJidnN3RDdJNEhGR3VOUVJWczRyS1RZVDFCanF4R09qUFlpWmRNeXZEd2JXOUM5T3U4c1N5VGRfSTdLOTNOY3ZmTURqYjRNdmNuY25paUFQS09aUVZoMWdNbWJidmFLeGIwZnZwV1g?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Fri, 03 Feb 2023 08:00:00 GMT",Akreditasi Unpad Berhasil Dikonversi dari A ke Unggul - Tempo.co,Akreditasi Unpad Berhasil Dikonversi dari A ke Unggul - Tempo.co,akreditasi unpad hasil konversi unggul tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMikAFBVV95cUxPZTJFbmNZMHdoaGhGSWdiZEhfekVCTkxnU1c3di0tTEFwcnJidnN3RDdJNEhGR3VOUVJWczRyS1RZVDFCanF4R09qUFlpWmRNeXZEd2JXOUM5T3U4c1N5VGRfSTdLOTNOY3ZmTURqYjRNdmNuY25paUFQS09aUVZoMWdNbWJidmFLeGIwZnZwV1g?oc=5'}"
225357d1-e719-4338-8e97-4b4ecc4a9372,news,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQcGFmMHFIWnNQMDNPYUZxWTdVMVpMYkRnS1VNb3plRjVDVGEtWmROUlI2ZWZzakpRemhUckZCZUtSS0xqVkQwVTdpNHlrSE1CWUlTSWs3eklTTTl6OExFUnBGWlFlNmFVdzRBdWgzMHdUOWZvSDZDQ2Flc2h2NVlmMTdOY05XNVR3RWNjX2hCbzdKTkwwYW0tVm14eVNvR2VTNHJJN29hNGhkYjZ0WXh3ZU5ZLThkN29n?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Tue, 16 Apr 2024 07:00:00 GMT","BEM FH UGM, Undip, Unpad dan Unair Serahkan Amicus Curiae ke MK soal Sengketa Pilpres - Tempo.co","BEM FH UGM, Undip, Unpad dan Unair Serahkan Amicus Curiae ke MK soal Sengketa Pilpres - Tempo.co",bem ugm undip unpad unair serah amicus curiae soal sengketa pilpres tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiuAFBVV95cUxQcGFmMHFIWnNQMDNPYUZxWTdVMVpMYkRnS1VNb3plRjVDVGEtWmROUlI2ZWZzakpRemhUckZCZUtSS0xqVkQwVTdpNHlrSE1CWUlTSWs3eklTTTl6OExFUnBGWlFlNmFVdzRBdWgzMHdUOWZvSDZDQ2Flc2h2NVlmMTdOY05XNVR3RWNjX2hCbzdKTkwwYW0tVm14eVNvR2VTNHJJN29hNGhkYjZ0WXh3ZU5ZLThkN29n?oc=5'}"
f60d884c-6f67-40c0-ad6b-08d261262b40,news,https://news.google.com/rss/articles/CBMirgFBVV95cUxQOXJ3TjVRcEtnb0xwWTdkZzl0Ykl3azBaLVh6Sm9DMVh0YkluYVRfYktnazVjdWt3N2hHWXd3ZThTZ0ZLb2pEa0FUTHBDU1l5TExlU2JNVEJPM0dtMU5HdEZpN29kcW5mNGJOaHZDRjdvOV90c2VQVEhBMi1MMFJTT0FrVFBsZ044WDl4Rk9LekVGUUNZQmtSSGUwOWlIMU9XQXVRam1NQnJ5Tm5HSWc?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Fri, 04 Oct 2024 07:00:00 GMT","Unpad Buka Program Studi S1 Double Degree Bareng Binus, Pertama di Indonesia - Tempo.co","Unpad Buka Program Studi S1 Double Degree Bareng Binus, Pertama di Indonesia - Tempo.co",unpad buka program studi double degree bareng bus pertama indonesia tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMirgFBVV95cUxQOXJ3TjVRcEtnb0xwWTdkZzl0Ykl3azBaLVh6Sm9DMVh0YkluYVRfYktnazVjdWt3N2hHWXd3ZThTZ0ZLb2pEa0FUTHBDU1l5TExlU2JNVEJPM0dtMU5HdEZpN29kcW5mNGJOaHZDRjdvOV90c2VQVEhBMi1MMFJTT0FrVFBsZ044WDl4Rk9LekVGUUNZQmtSSGUwOWlIMU9XQXVRam1NQnJ5Tm5HSWc?oc=5'}"
aa65bc77-30ab-4931-99a5-5f1a557c3a8a,news,https://news.google.com/rss/articles/CBMirAFBVV95cUxQTllWdl84ektpeDRUUWlQQWFLOFc4WDVoVmxfOGtBNjZCd2RMdThRVnl6Q1VtdUU3eU1kZ0c3MGpDa05BeC1GWGpXSFQ2bGZGc3p5U2JocFU3ZTl1cjF1S0RGNS0zX3NDWmJuRE9pR3BMM0JqOTJRN3JBR18tY0t2dzBiY0NrcDZKZ2M4eGo2X2kyOUhHOEdwd25TM1dsZkN6WnZmNUdMRmozb05B?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sat, 04 Oct 2025 07:00:00 GMT",Inovasi Tim Mahasiswa Unpad Hasilkan Smartband Pemantau Sindrom Metabolik - Tempo.co,Inovasi Tim Mahasiswa Unpad Hasilkan Smartband Pemantau Sindrom Metabolik - Tempo.co,inovasi tim mahasiswa unpad hasil smartband pantau sindrom metabolik tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMirAFBVV95cUxQTllWdl84ektpeDRUUWlQQWFLOFc4WDVoVmxfOGtBNjZCd2RMdThRVnl6Q1VtdUU3eU1kZ0c3MGpDa05BeC1GWGpXSFQ2bGZGc3p5U2JocFU3ZTl1cjF1S0RGNS0zX3NDWmJuRE9pR3BMM0JqOTJRN3JBR18tY0t2dzBiY0NrcDZKZ2M4eGo2X2kyOUhHOEdwd25TM1dsZkN6WnZmNUdMRmozb05B?oc=5'}"
79dd666c-1d9f-4f25-84e8-de5ae6b85d35,news,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPLThpY2pEdC15eVFwV2NqLXA5eml6MjduQXg4Q0w5MC1KbG9ZSXluYjF5dm02YnJ4OHRYM3R6cEExbGV1SlRXbjg5SFBONkx3Mi1iajFvaEcwcmNmaFg5eGNRc3V6THZ0QjdXRThMSHJNQzdvZV9YTGFZZFRnci12OXE4TGhCWVFIalRFNHZVSHducnVaQmtzdlhIRDF3NWtyXzZpUzJtNjE?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 01 Oct 2025 07:00:00 GMT",Mahasiswa Unpad Bikin Mesin Pendeteksi Sapi Perah Berpenyakit Mastitis - Tempo.co,Mahasiswa Unpad Bikin Mesin Pendeteksi Sapi Perah Berpenyakit Mastitis - Tempo.co,mahasiswa unpad bikin mesin deteksi sapi perah sakit mastitis tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiqAFBVV95cUxPLThpY2pEdC15eVFwV2NqLXA5eml6MjduQXg4Q0w5MC1KbG9ZSXluYjF5dm02YnJ4OHRYM3R6cEExbGV1SlRXbjg5SFBONkx3Mi1iajFvaEcwcmNmaFg5eGNRc3V6THZ0QjdXRThMSHJNQzdvZV9YTGFZZFRnci12OXE4TGhCWVFIalRFNHZVSHducnVaQmtzdlhIRDF3NWtyXzZpUzJtNjE?oc=5'}"
9d2b1c2e-352d-41b4-9970-09c605342699,news,https://news.google.com/rss/articles/CBMiogFBVV95cUxPVmk0V3NUMl9GVndJb0l2R0xSY2UwUWJEYjJwZDhzMzQzUWxyZVBQSm43Q0NfdHFmTXBHXzQxOUViaGc2VW5wY3ZlZVhYZU01WjVON0NMY0pjTW1YR1U5NHZJY3N0VVdvcE81dTJqU2dobWNvVElEYnJJM0NXeW5DRVNtN05ZOFpCNi1IaHc1OXBud0s3UkZzenZLcXdJWC16Y2c?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 16 Jun 2025 07:00:00 GMT",Panitia Seleksi Mandiri Unpad Deteksi Kecurangan Peserta Ujian - Tempo.co,Panitia Seleksi Mandiri Unpad Deteksi Kecurangan Peserta Ujian - Tempo.co,panitia seleksi mandiri unpad deteksi curang serta uji tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiogFBVV95cUxPVmk0V3NUMl9GVndJb0l2R0xSY2UwUWJEYjJwZDhzMzQzUWxyZVBQSm43Q0NfdHFmTXBHXzQxOUViaGc2VW5wY3ZlZVhYZU01WjVON0NMY0pjTW1YR1U5NHZJY3N0VVdvcE81dTJqU2dobWNvVElEYnJJM0NXeW5DRVNtN05ZOFpCNi1IaHc1OXBud0s3UkZzenZLcXdJWC16Y2c?oc=5'}"
9d7baa10-92c3-4979-bed2-b27fab44f94b,news,https://news.google.com/rss/articles/CBMipwFBVV95cUxOaXlzTlpSOVhzQ3h6UUllTmt6cS1DZzJSZEdhREVMUDNTMTVUR05kLXRkcGdfUW9MdktRa3hGWUZYQlA5WWI2MW9nV25wMzFIcXN3N1AtdG5Td3pxVUs0b1p4eEwyUEpKN182bDAycGtDbFdrWXVMSkhCTkhYVDlSMzYwUVlLNV9MVjc1dDdyMDBXMy1rSkF4M1RqYkFDeHNOMkd5N3Vvaw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Tue, 07 Nov 2023 08:00:00 GMT","Wisuda Unpad 2023: Ini Daftar Wisudawan Terbaik, Tertua, hingga Termuda - Tempo.co","Wisuda Unpad 2023: Ini Daftar Wisudawan Terbaik, Tertua, hingga Termuda - Tempo.co",wisuda unpad 2023 daftar wisudawan baik tua muda tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMipwFBVV95cUxOaXlzTlpSOVhzQ3h6UUllTmt6cS1DZzJSZEdhREVMUDNTMTVUR05kLXRkcGdfUW9MdktRa3hGWUZYQlA5WWI2MW9nV25wMzFIcXN3N1AtdG5Td3pxVUs0b1p4eEwyUEpKN182bDAycGtDbFdrWXVMSkhCTkhYVDlSMzYwUVlLNV9MVjc1dDdyMDBXMy1rSkF4M1RqYkFDeHNOMkd5N3Vvaw?oc=5'}"
4770cd7e-87bf-4f34-b94a-de08c04123cf,news,https://news.google.com/rss/articles/CBMimwFBVV95cUxOTGdkd1lWUGtEWkVFZGpQOF93bzYxWWlYVUY3dVRSclhOeHhXVVRoYlZnZ0VZb1dUNW92aWIxZzdDTGlVTEp2cWJqYmptQ18waVZoQmZVdElUaGROQUZuclRxT1VPdXJEVEU4Qjd5QmNWNU5GTGJ2TXE4MTVIQmRKZ1R4V010OS03NzhDN25OZ0k0VXEzVjd4dlFVdw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Wed, 10 Nov 2021 08:00:00 GMT",Tim AI Unpad Raih Juara Pertama Huawei ICT Competition 2021 - Tempo.co,Tim AI Unpad Raih Juara Pertama Huawei ICT Competition 2021 - Tempo.co,tim unpad raih juara pertama huawei ict competition 2021 tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMimwFBVV95cUxOTGdkd1lWUGtEWkVFZGpQOF93bzYxWWlYVUY3dVRSclhOeHhXVVRoYlZnZ0VZb1dUNW92aWIxZzdDTGlVTEp2cWJqYmptQ18waVZoQmZVdElUaGROQUZuclRxT1VPdXJEVEU4Qjd5QmNWNU5GTGJ2TXE4MTVIQmRKZ1R4V010OS03NzhDN25OZ0k0VXEzVjd4dlFVdw?oc=5'}"
3f7dc575-b8dd-4021-a36c-32c8b740c1e9,news,https://news.google.com/rss/articles/CBMiowFBVV95cUxPQTdNc1U4TVBqdC1MaURyYmxjT3VRRlJleHRjclF5ZUJWd3lyNTJMLXJzcHJ3eDE0YnNtN2k0d3NlN3UyY1NDb2hWZ1ZhcGdvVEVrRXA5QkEwcGNLeE1sR1h2c0sxclVLM0ZqTEhzTkZpVkdiSUZUVmJOdTF1U3IxT0hKUDY3U0haS0VmUFdIMDF4TlFLQXNnNkUwX1hQRXVtNjJz?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Fri, 29 Jan 2021 08:00:00 GMT",Tabung Perangkap Tikus Percobaan dari Unpad Diminati Peneliti Luar - Tempo.co,Tabung Perangkap Tikus Percobaan dari Unpad Diminati Peneliti Luar - Tempo.co,tabung perangkap tikus coba unpad mati teliti luar tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiowFBVV95cUxPQTdNc1U4TVBqdC1MaURyYmxjT3VRRlJleHRjclF5ZUJWd3lyNTJMLXJzcHJ3eDE0YnNtN2k0d3NlN3UyY1NDb2hWZ1ZhcGdvVEVrRXA5QkEwcGNLeE1sR1h2c0sxclVLM0ZqTEhzTkZpVkdiSUZUVmJOdTF1U3IxT0hKUDY3U0haS0VmUFdIMDF4TlFLQXNnNkUwX1hQRXVtNjJz?oc=5'}"
cc6815f4-6183-4e3e-92ac-64d8dc153997,news,https://news.google.com/rss/articles/CBMilgFBVV95cUxPT09weWFHOTg5NWFXOTRFemNSc0N2azdId2xCa1NzTG1sYWE0RmZiREg4LS1xb1drZGNkZU5JejB4Z2hHRk1oeWhMTjZjejhTeVhoTWgwS2lJYkUtUUU3TjVzeGx6N0dNU1hId1U5dEtKakQyYnNhM1VXNHduWEk4aUJiXzhLY2JzbjV1MUtVRDFlc3NyTVE?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sat, 24 Oct 2020 07:00:00 GMT","Pasta Gigi Tablet dari Unpad, Ramah di Gigi dan Lingkungan - Tempo.co","Pasta Gigi Tablet dari Unpad, Ramah di Gigi dan Lingkungan - Tempo.co",pasta gigi tablet unpad ramah gigi lingkung tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMilgFBVV95cUxPT09weWFHOTg5NWFXOTRFemNSc0N2azdId2xCa1NzTG1sYWE0RmZiREg4LS1xb1drZGNkZU5JejB4Z2hHRk1oeWhMTjZjejhTeVhoTWgwS2lJYkUtUUU3TjVzeGx6N0dNU1hId1U5dEtKakQyYnNhM1VXNHduWEk4aUJiXzhLY2JzbjV1MUtVRDFlc3NyTVE?oc=5'}"
68c55389-17e0-4280-98ec-3be0a1905a6e,news,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNbXI5Z1BRbFMwOE9vZ2hXczhuYmxGWTRnLXFEa2V5NVhTV3lnUWV1Y2FXUUZYdHdLTUFNVTdHcG9ib0kxNjVnVXJjNVJZZ05EQkc2RXBXR0I2RklacVZpYXo0Z3RfN09COEhVa2cwd0lialB1V3NrR2JLMzNpWk1fSXh2eDBrZm1HeVB2X0tiVFdzYTdYSW9mVEl1Y3UxQnI3a1MwZjh0MGN6M2c?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Thu, 14 Sep 2023 07:00:00 GMT","Sunda Digi, Aplikasi Buatan Unpad untuk Mengenal Bahasa dan Budaya Sunda - Tempo.co","Sunda Digi, Aplikasi Buatan Unpad untuk Mengenal Bahasa dan Budaya Sunda - Tempo.co",sunda digi aplikasi buat unpad kenal bahasa budaya sunda tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMiqwFBVV95cUxNbXI5Z1BRbFMwOE9vZ2hXczhuYmxGWTRnLXFEa2V5NVhTV3lnUWV1Y2FXUUZYdHdLTUFNVTdHcG9ib0kxNjVnVXJjNVJZZ05EQkc2RXBXR0I2RklacVZpYXo0Z3RfN09COEhVa2cwd0lialB1V3NrR2JLMzNpWk1fSXh2eDBrZm1HeVB2X0tiVFdzYTdYSW9mVEl1Y3UxQnI3a1MwZjh0MGN6M2c?oc=5'}"
e0444c16-33da-4f90-b10c-7b719a747124,news,https://news.google.com/rss/articles/CBMixAFBVV95cUxOREh2THJib2pMVGpMaUYyMjN2SFBVM3laUVpnaG9uRmd3VDlWRlc2VHlnQkNDeHRRODZjRDd5TXZxQUdDTk01NmlsMHRqVjNaVk5MZ29IVGxEMjJnTlQydkgyNjZlZHNSYWgtZ3RsYy1aTW4zNlhrS3ZGLUh5OUZOR2FXaUJrX2NkOWpKWE5pVkVvX0xoLVRveG5ZN3hqNlMyMUl1bC1XT3B5WDdRaDdXcFdoVnJaUjhnaGtUb0M4UHAzWk1a?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Mon, 11 Nov 2024 08:00:00 GMT","Unpad Lompati 26 Peringkat QS Asia University Rankings 2025, Rektor: Perjuangan Belum Selesai - Tempo.co","Unpad Lompati 26 Peringkat QS Asia University Rankings 2025, Rektor: Perjuangan Belum Selesai - Tempo.co",unpad lompat peringkat asia university rankings 2025 rektor juang belum selesai tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMixAFBVV95cUxOREh2THJib2pMVGpMaUYyMjN2SFBVM3laUVpnaG9uRmd3VDlWRlc2VHlnQkNDeHRRODZjRDd5TXZxQUdDTk01NmlsMHRqVjNaVk5MZ29IVGxEMjJnTlQydkgyNjZlZHNSYWgtZ3RsYy1aTW4zNlhrS3ZGLUh5OUZOR2FXaUJrX2NkOWpKWE5pVkVvX0xoLVRveG5ZN3hqNlMyMUl1bC1XT3B5WDdRaDdXcFdoVnJaUjhnaGtUb0M4UHAzWk1a?oc=5'}"
0e1c4d01-3450-4d75-9206-84f7db1fb6ec,news,https://news.google.com/rss/articles/CBMinAFBVV95cUxNZF9RNUlMNng0MVdSNFVZRkV3YUxZZnJSUTNqU2VpdHRUWmNnNTJMLVhLUkI0WURBQm5hWjg1SmlZQVdjRkZSd3hEWmxBTTJFU1M3RjhOcmxHb2xFdVdreGkxNkI4TTJZakI4Zkx2TUdxbW82dXJDVEJfR29iMklIcjkzMzI4RHBPTExicFVCU0hXV2c4ZTlWX0hZR28?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sun, 22 Nov 2020 08:00:00 GMT","Cegah Bunuh Diri, Tim Dosen Unpad Luncurkan Aplikasi De-Stres - Tempo.co","Cegah Bunuh Diri, Tim Dosen Unpad Luncurkan Aplikasi De-Stres - Tempo.co",cegah bunuh diri tim dosen unpad luncur aplikasi de-stres tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMinAFBVV95cUxNZF9RNUlMNng0MVdSNFVZRkV3YUxZZnJSUTNqU2VpdHRUWmNnNTJMLVhLUkI0WURBQm5hWjg1SmlZQVdjRkZSd3hEWmxBTTJFU1M3RjhOcmxHb2xFdVdreGkxNkI4TTJZakI4Zkx2TUdxbW82dXJDVEJfR29iMklIcjkzMzI4RHBPTExicFVCU0hXV2c4ZTlWX0hZR28?oc=5'}"
a52de5ae-7e08-4cbe-b94e-e2b231b2002a,news,https://news.google.com/rss/articles/CBMixgFBVV95cUxQcEVsVzNVd3g3TGlqSTdQenhzUUdvcTMwQmduU05sb0hUYXdmZ1JLM0UwdEhNYUJBNVlwc1dhMkpVR0VwT0tDQVJkdGwzLXFGZ2hPRWNiazI2UjZOWElDQWxyNEVRRVhpVGRGX29BMkE2SGlmbDBXOEZKcTk5dEh6LWZBSnVkWnY3eDZpSFNEQUNOSGYwZkZkWENIbmJyN0ItZUktVzhUQWlfN3hDaTAzSVVOMGVCZ05aQ2R4VFZpQ0FVS3FtRWc?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sat, 04 Nov 2023 07:00:00 GMT","Cerita Hasbi Masuk Kuliah di Unpad, Disabilitas dan Keterbatasan Ekonomi Tak Jadi Penghalang - Tempo.co","Cerita Hasbi Masuk Kuliah di Unpad, Disabilitas dan Keterbatasan Ekonomi Tak Jadi Penghalang - Tempo.co",cerita hasbi masuk kuliah unpad disabilitas batas ekonomi tak jadi halang tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMixgFBVV95cUxQcEVsVzNVd3g3TGlqSTdQenhzUUdvcTMwQmduU05sb0hUYXdmZ1JLM0UwdEhNYUJBNVlwc1dhMkpVR0VwT0tDQVJkdGwzLXFGZ2hPRWNiazI2UjZOWElDQWxyNEVRRVhpVGRGX29BMkE2SGlmbDBXOEZKcTk5dEh6LWZBSnVkWnY3eDZpSFNEQUNOSGYwZkZkWENIbmJyN0ItZUktVzhUQWlfN3hDaTAzSVVOMGVCZ05aQ2R4VFZpQ0FVS3FtRWc?oc=5'}"
5ba95c5d-8907-4e06-9316-266d6256b9e0,news,https://news.google.com/rss/articles/CBMimAFBVV95cUxNMGRDVzAtYkdzMUs4T0tjNjI0TXc4RkVySlhIVTdDdENzeWQ2cVhxQjFaZHpLbmRTRTF0OFRibHRiNkN6ejgxd05jNDgtRkxOa0JwbnVhTV83MWREdHdydm1RbWJmTndUMDFUb3N0VGxLejdkWTdmeW5kV2hfaXJkNmpTVlNZbmI2MmRYemVJOHFWRkRrQmRYWQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,,"Sun, 31 Aug 2025 07:00:00 GMT",Mahasiswa Unpad Olah Limbah Organik Menjadi Produk Kemasan - Tempo.co,Mahasiswa Unpad Olah Limbah Organik Menjadi Produk Kemasan - Tempo.co,mahasiswa unpad olah limbah organik jadi produk kemas tempo,id,True,"{'feed': 'https://news.google.com/rss/search?q=unpad+site%3Atempo.co&hl=id&gl=ID&ceid=ID%3Aid', 'original_url': 'https://news.google.com/rss/articles/CBMimAFBVV95cUxNMGRDVzAtYkdzMUs4T0tjNjI0TXc4RkVySlhIVTdDdENzeWQ2cVhxQjFaZHpLbmRTRTF0OFRibHRiNkN6ejgxd05jNDgtRkxOa0JwbnVhTV83MWREdHdydm1RbWJmTndUMDFUb3N0VGxLejdkWTdmeW5kV2hfaXJkNmpTVlNZbmI2MmRYemVJOHFWRkRrQmRYWQ?oc=5'}"
